,Artist,Artist ID,Album,Album ID,Song,Song ID
131,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Myself,spotify:track:05nbZ1xxVNwUTcGwLbp7CN
132,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,NAV,spotify:track:0OPfZM09RUjE46nIeJGCfX
133,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,My Mind,spotify:track:4TucnqHh162g9sgIoC7Mh1
134,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Good For It,spotify:track:2Bli1Wbi5mRa1BcVJaZ1m4
135,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Lonely,spotify:track:11HOTp4KdeOwmn7Ew0GSIs
136,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Up,spotify:track:5qbcsZMwL0x46sX7VO37Ye
137,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Interlude,spotify:track:0lO8ceoBq4lLLKjTAMtFsW
138,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Sleep,spotify:track:3hcAHrLQ2FsYhf8Y5Qywlp
139,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Mariah,spotify:track:2g8nLbse9JTkO78L2apN6M
140,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,Some Way,spotify:track:7zxRMhXxJMQCeDDg0rKAVo
141,NAV,7rkW85dBwwrJtlHRDkJDAC,NAV,spotify:album:4JR29CNW14Zc4Z5vflxkoJ,TTD,spotify:track:32tOBDCwd8bKn0gfOAdsbx
142,NAV,7rkW85dBwwrJtlHRDkJDAC,Burnt N Turnt,spotify:album:4gt4psa2UhBdcA23Y9ZmIi,Burnt N Turnt,spotify:track:3rrOb02fKqdf5CeLq9PxGX
143,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Champagne Poetry,spotify:track:7LSINVHqMXPt4FkTgcH6bt
144,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Papi’s Home,spotify:track:6C62fl8x0vzwxPqay8twie
145,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Girls Want Girls (with Lil Baby),spotify:track:60kRxS2TC4qb2WBPmRmfv4
146,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,In The Bible (with Lil Durk & Giveon),spotify:track:7xXVDIulqmlBvDLFMfc3uX
147,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Love All (with JAY-Z),spotify:track:7L8V5vHLo6fMbNaVI7rbhU
148,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Fair Trade (with Travis Scott),spotify:track:5uA5D9o5jGFuITTw3aXQgB
149,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Way 2 Sexy (with Future & Young Thug),spotify:track:7wcWkzT1X75DguAwOWxlGt
150,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,TSU,spotify:track:5l856gqZcdS2qXQlNRAOh7
151,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,N 2 Deep,spotify:track:0uMCmwW1C3rVTcjBUNHSdY
152,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Pipe Down,spotify:track:7xD21cbP90eHHnA28Qkhpr
153,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Yebba’s Heartbreak,spotify:track:7tm3zLZSI0OnvFtomZwhHk
154,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,No Friends In The Industry,spotify:track:4Y8qNrph2WupGXYt1XyKN3
155,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Knife Talk (with 21 Savage ft. Project Pat),spotify:track:38OxzrXfvFjyKWtgAkWdOK
156,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,7am On Bridle Path,spotify:track:7jHorbrZa5KbYQVWKLehOd
157,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Race My Mind,spotify:track:1HPLaUGGBXvkUYRVkQQmS9
158,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Fountains (with Tems),spotify:track:0TUl56yF7lX7jQb4nJoas8
159,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,Get Along Better,spotify:track:1bply5aur6hqqxlRJ2IpXP
160,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,You Only Live Twice (with Lil Wayne & Rick Ross),spotify:track:10zp3W3aiaANTCrHre0xx0
161,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,IMY2 (with Kid Cudi),spotify:track:7eqBsRv7eldDdDEA9MMl5C
162,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,F*****g Fans,spotify:track:11iF95qtQrumQcy4npe4QP
163,Drake,3TVXtAsR1Inumwj472S9r4,Certified Lover Boy,spotify:album:6sp02aeyiwfX35xRqwNiPv,The Remorse,spotify:track:1Fkx6ahWYGP9IxEqCdmWXL
164,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Deep Pockets,spotify:track:4C1NLEUQTl3HKNP8DNjpMU
165,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,When To Say When,spotify:track:5R421oloEo7pgT1uuO6P5u
166,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Chicago Freestyle (feat. Giveon),spotify:track:75VJBp3JE7W3oKoFeq1esH
167,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Not You Too (feat. Chris Brown),spotify:track:6GVZ7A3IWkPNuG5FdcRE7O
168,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Toosie Slide,spotify:track:7elj3cJvac6NnDKcCOXflk
169,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Desires (with Future),spotify:track:5wWzslCFGlDuhJ4oKgS8bc
170,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Time Flies,spotify:track:16sWMhG5z99l7iHFxJ3zt9
171,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Landed,spotify:track:0y7NZkFE2vSlISSWOKs7FY
172,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,D4L,spotify:track:27vlgodvurZRA7ZoE0SYgW
173,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Pain 1993 (with Playboi Carti),spotify:track:3h4DgeqD7d2Pu8QF0j7NEH
174,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Losses,spotify:track:0zpcGwpkk1Vn2wvZP9XCF9
175,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,From Florida With Love,spotify:track:7FlgWcLOubhQXsSUChLMPL
176,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,Demons (feat. Fivio Foreign & Sosa Geek),spotify:track:2FVsrYXCOdTVn7MTj0yupd
177,Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,spotify:album:45c1tgTktunRMmfh3WVh8U,War,spotify:track:51g4mohrWYmBO7s2V2OVWY
178,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Dreams Money Can Buy,spotify:track:5SBAYPEfyW2hTPnoioWGYY
179,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,The Motion,spotify:track:4RzuPybR74kxuBY9qMvEJL
180,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,How Bout Now,spotify:track:5VPPgWCYdkkZ865ybcE0jm
181,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Trust Issues,spotify:track:5NI8V1SMozjXZIdsuenlZL
182,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Days in The East,spotify:track:0oeeMCj9IJkgvl3tGpzu8Q
183,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Draft Day,spotify:track:203mVoocZZHOi17MkkYLVT
184,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,4pm in Calabasas,spotify:track:7qkILZ1KDBqIeXM1nqPRQQ
185,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,5 Am in Toronto,spotify:track:185OqqaJTCWTgQoEpG1KvE
186,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,I Get Lonely,spotify:track:2ducmmobqydJmv8or1OKTo
187,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,My Side,spotify:track:3yXVsXGHdrZmUApmFU2oU6
188,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Jodeci Freestyle (feat. J. Cole),spotify:track:32vhiLbWXL4rKHYoUWjtRu
189,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Club Paradise,spotify:track:0aywDdTQxCpstrdB1C0HTD
190,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Free Spirit (feat. Rick Ross),spotify:track:07SaSGhqW3JpaiV0VM7fU8
191,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Heat Of The Moment,spotify:track:1AXC6s3ZY0RPNYK41SRbxr
192,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Girls Love Beyoncé (feat. James Fauntleroy),spotify:track:5JO1YTHgSBu4vIQ5Gag3Lq
193,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Paris Morton Music,spotify:track:6PfDvmKdRXaYVN5q1JH0d1
194,Drake,3TVXtAsR1Inumwj472S9r4,Care Package,spotify:album:6CY70qRxPutN3VKfYhNREa,Can I,spotify:track:70dMJmJAcfvWcoJvXBmkem
195,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Lust For Life,spotify:track:4Oqhd37CXCG6qYbmHGzJJ5
196,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Houstatlantavegas,spotify:track:7i2X27hQnVtr5emUBXMnnz
197,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Successful (feat. Trey Songz & Lil Wayne),spotify:track:3tbqvZYf7mcIrbLvjzokhv
198,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Let’s Call It Off (feat. Peter Bjorn and John),spotify:track:3baJKX6yyPUT92zNStX5z6
199,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,November 18th,spotify:track:2vHmE2q0EYbw0F8asrHPmW
200,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Ignant Shit (feat. Lil Wayne),spotify:track:2h65kdqlhMRtp5l5qIFA9v
201,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,A Night Off (feat. Lloyd),spotify:track:1bMYRdTXYdj7KSu4r0O3IQ
202,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Say What's Real,spotify:track:2p0KdK06O9KUMCQ0gsFF0P
203,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Little Bit (feat. Lykke Li),spotify:track:1uBaQNOsRatk1bBTBJnKek
204,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Best I Ever Had,spotify:track:4AcScHuxr9xAqqyxxTMAhu
205,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Unstoppable (feat. Santigold & Lil Wayne),spotify:track:3DQb8H8mBaxXtrpwZWfen1
206,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Uptown (feat. Bun B & Lil Wayne),spotify:track:6xTROKXoqNjGhFNIjfoDO2
207,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Sooner Than Later,spotify:track:12iCwfAxGDFvpU7aTusAle
208,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Bria's Interlude (feat. Omarion),spotify:track:3x8P00PKvIL9w7Z3XI9zyW
209,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,The Calm,spotify:track:71tHNdPFrCNiulvoKzeEuk
210,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Outro (feat. Chilly Gonzales),spotify:track:5hKi8LHc2GF5v9TSsvgZaf
211,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Brand New,spotify:track:18Dv8QiJUFh0erAN0R7jDh
212,Drake,3TVXtAsR1Inumwj472S9r4,So Far Gone,spotify:album:2podUJIFG8hLfFz7Kqe8yJ,Congratulations,spotify:track:0ISIeXBvGQIcQGYfR56jy8
213,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Survival,spotify:track:49KdpIvtcWvPstilpk6SCy
214,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Nonstop,spotify:track:4pQiWe7SzoQdGF6z8ZoZ9v
215,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Elevate,spotify:track:6ve3BBJbJGz6PWVTl2jgey
216,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Emotionless,spotify:track:6pA3J7cB9N9Og9exxrblT8
217,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,God's Plan,spotify:track:5t9KtCfnu8wQui1G6IqqBR
218,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,I'm Upset,spotify:track:0jG6bL0uU9FjfZyZRH9wzu
219,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,8 Out Of 10,spotify:track:1iDIWccY2uqjp9ZNYaMMMP
220,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Mob Ties,spotify:track:4Qn4oX3vs6y5nC5l1lv2J4
221,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Can’t Take A Joke,spotify:track:6M7iZDRYExqatdo9RpOtvv
222,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Sandra’s Rose,spotify:track:6jYUYDsjnqwd2gsOHiD1uJ
223,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Talk Up (feat. Jay-Z),spotify:track:4BmsVfixi6ndJ0pNZlE75D
224,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Is There More,spotify:track:0un9PdTUT05DFU7YPo7FZK
225,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Peak,spotify:track:3djeq7cfDsqoeGVbvmMX28
226,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Summer Games,spotify:track:0jR76WJlOwnT5CqyMqmyMD
227,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Jaded,spotify:track:5pWhDnazMwb9sQzRwwoY28
228,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Nice For What,spotify:track:38hSjSZecuHFsOHaffA2Pm
229,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Finesse,spotify:track:11I2FQz8akj8jyRDnKuhMH
230,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Ratchet Happy Birthday,spotify:track:2GC0GrzVKoXgqQiajMpfmp
231,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,That’s How You Feel,spotify:track:1ttKBiCCm8JZq2QO6Oy7qP
232,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Blue Tint,spotify:track:0CmBj49HuYOUQrbkpQGSZU
233,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,In My Feelings,spotify:track:0h1W19pS59KtEd7aDzF58i
234,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Don’t Matter To Me (with Michael Jackson),spotify:track:7F2Asc2ygbpVSurTCOP8Po
235,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,After Dark (feat. Static Major & Ty Dolla $ign),spotify:track:07yzjL0GV0eSLAHW5qUPq4
236,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,Final Fantasy,spotify:track:1xkHW2eq7ffX2jXqPYd51i
237,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,spotify:album:42wvKYHFezpmDuAP43558f,March 14,spotify:track:6Emcb2QtYVJc6ViEHQSWC4
238,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Free Smoke,spotify:track:4DVRguqFUfQQFxxwuEk9wI
239,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,No Long Talk,spotify:track:52qJladopu0vDn2njqIcTI
240,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Passionfruit,spotify:track:3c9LSxnx0AXdsXiewstFC1
241,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Jorja Interlude,spotify:track:25UWSqTX3E8jiH95uxMUOH
242,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Get It Together,spotify:track:6zq05JacHDDvVpnS4fSIat
243,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Madiba Riddim,spotify:track:67rmELR3rpp4DX8TtqyFdW
244,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Blem,spotify:track:03GdNYxpBWXBzeg2rG1COv
245,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,4422,spotify:track:45v6JcK326S1JH5zixhysH
246,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Gyalchester,spotify:track:0w7TC8SBiCocaPZX9r7oiz
247,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Skepta Interlude,spotify:track:1XGadwxU5ORuLYkP1JVjfz
248,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Portland,spotify:track:0yYwtyNFxuIAHInOca7ASR
249,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Sacrifices,spotify:track:0RJdcVCXGshLo4Ci3swDqZ
250,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Nothings Into Somethings,spotify:track:0oac1nkRY7t3d5WZXEM6aE
251,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Teenage Fever,spotify:track:308fdFnqFTR35YTQUax34K
252,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,KMT,spotify:track:4GdmSZh350PaJRTwgeVWd0
253,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Lose You,spotify:track:5C51fK3YIJ5IscNNLXU39n
254,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Can't Have Everything,spotify:track:3Y7DnDricNUF9jAWI5alQI
255,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Glow,spotify:track:1jj9Gs0mAlbkJXQsBjjCWO
256,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Since Way Back,spotify:track:5448heVTp0QXLeilhxdo4k
257,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Fake Love,spotify:track:1UC8echwAV6uWpupCUsbT3
258,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Ice Melts,spotify:track:3iS7Cty9LRMLko6OJtv9eL
259,Drake,3TVXtAsR1Inumwj472S9r4,More Life,spotify:album:4dvkEfxroInqojJWP06R2V,Do Not Disturb,spotify:track:5kQaR1wreGrkzJcXjysi8n
260,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Keep The Family Close,spotify:track:0NiUoCpGNxlwRKyqJWackV
261,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,9,spotify:track:1NRQH3aSAceShiZND67jOD
262,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,U With Me?,spotify:track:5M1YKsCrZgltqNeGMbdRir
263,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Feel No Ways,spotify:track:27V5IZgpULF7AzmLFxYouq
264,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Hype,spotify:track:1SlkEdaoGMc1rEt7YNmRUy
265,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Weston Road Flows,spotify:track:0zG4M210LKXXXHOoW7DQly
266,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Redemption,spotify:track:1cy91F19JaeVrkW85eeEpG
267,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,With You,spotify:track:3xYeFW5f1Qnbz8s3xOz8ur
268,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Faithful,spotify:track:1DvpaFkZYr3rU2QieQabTx
269,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Still Here,spotify:track:0tLknbTxOVQxJvbCzQ2PSZ
270,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Controlla,spotify:track:3oEiWQUKwV524mYSn5bgUq
271,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,One Dance,spotify:track:5ZKG94fnjiuMH5yrC5S9lS
272,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Grammys,spotify:track:0QjSXEGUUjE2TwwTUWodN1
273,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Childs Play,spotify:track:3cRHJaacN0eW1adoCnoKIp
274,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Pop Style,spotify:track:0ki1F55nVqWrU7Zuq0sryB
275,Drake,3TVXtAsR1Inumwj472S9r4,Views,spotify:album:2yIwhsIWGRQzGQdn1czSK0,Too Good,spotify:track:4Uoc2mSkjXENcUWhSTNm2I
